text,category,stance,"('text', 'dialect')"
الصين:    لقاح فايزر يمكن ان يكون مميتا لكبار السن    فيروس كورونا ربما خرج من مختبر عسكري اميركي للاسلحه البيولوجيه في ماريلاند ويجب ان يخضع هذا المختبر للتحقيق من قبل منظمه الصحه العالميه,info_news,-1,"('صين : لقاح فايزر مكن أن كون مميت كبار سن فيروس كور ربما خرج من مختبر عسكري أميركي أسلح بيولوجي في ماريلاند جب أن خضع هذا مختبر تحقيق من قبل منظم صح عالمي', 'Modern Standard Arabic')"
 الاطقم الطبيه ب  مستشفي ابو خليفه في  الاسماعيليه تستعد للتطعيم بلقاح  لقاح كورونا  كورونا  ,plan,1,"('أطقم طبي ب مستشفى أبو خليف في إسماعيلي ستعد تطعيم لقاح لقاح كور كور', 'Gulf')"
وزاره الدفاع الاسرائيليه تعلن موافقه الدوله العبريه علي ارسال خمسه الاف جرعه من اللقاح المضاد لفيروس كورونا الي السلطه الفلسطينيه، لتطعيم كوادرها الطبيه. التفاصيل:    فلسطين  اسرائيل  كورونا  19  كوفيد 19  لقاح كورونا  ,plan,1,"('وزار دفاع إسرائيلي علن موافق دول عبري على إرسال خمس آلاف جرع من لقاح مضاد فيروس كور إلى سلط فلسطيني ، تطعيم كوادر طبي . تفاصيل : فلسطين إسرائيل كور 19 كوفيد 19 لقاح كور', 'Modern Standard Arabic')"
الصحه الالمانيه تتوقع وصول 91 مليون جرعه من لقاح بيونتيك في 2021 .,info_news,1,"('صح ألماني توقع وصول 91 مليون جرع من لقاح بيونتيك في 2021 .', 'Gulf')"
اصابه 13 اسرائيليا بشلل الوجه الجزئي بعد تلقي لقاح فايزر المضاد لكورونا,info_news,-1,"('أصاب 13 إسرائيلي شلل وجه جزئي بعد لقي لقاح فايزر مضاد كور', 'Gulf')"
اتصال بين بوقدوم ولافروف حول مكافحه كورونا و توفير لقاح سبوتنيك      ,plan,1,"('اتصال بين بوقدوم ولافروف حول مكافح كور و توفير لقاح سبوتنيك', 'Levant')"
عاجل   .  .  منظمه اليونسيف : سنوفر 2 مليار جرعه من لقاح كورونا ل 92 دوله فقيره. .  . نيويورك,info_news,1,"('عاجل . . منظم يونسيف : وفر 2 مليار جرع من لقاح كور ل 92 دول فقير . . . نيويورك', 'Maghreb')"
قناه العالم :اللقاح الايراني لفيروس  كورونا يجتاز مرحله جديده لقاح سايبه,info_news,1,"('قناة عالم : لقاح إيراني فيروس كور جتاز مرحل جديد لقاح سايب', 'Nile Basin')"
تطعيم اول عنصر من الطاقم الطبي ب  لقاح كورونا بمستشفيات عزل  بني سويف    ,info_news,1,"('تطعيم أول عنصر من طاقم طبي ب لقاح كور مستشفي عزل بني سويف', 'Levant')"
فورار: وصول اول من دفعه من لقاح كورونا هذا الثلاثاء او الاربعاء  ,plan,1,"('فورار : وصول أول من دفع من لقاح كور هذا ثلاثاء أو أربعاء', 'Modern Standard Arabic')"
الدكتور محمد منصور وكيل وزاره الصحه والسكان بمحافظه الجيزه اثناء تلقيه لقاح  فيروس كورونا كوفيد ١٩  معا نطمئن  ,celebrity,1,"('دكتور محمد منصور وكيل وزار صح سكان محافظ جيز أثناء لقي لقاح فيروس كور كوفيد ١٩ معا طمئن', 'Gulf')"
 عاجل اسامه ابو عطا عضو لجنه الاوبئه : اول اللقاحات التي ستصل الاردن هي مطعوم فايزر، ويعتبر هذا اللقاح انجاز علمي، حيث يعطي فعاليه عاليه جدا بنسبه اكثر من 95%,info_news,1,"('عاجل أسامة أبو عطا عضو لجن أوبئ : أول اللقاحات التي صل أردن هي مطعوم فايزر ، عتبر هذا لقاح إنجاز علمي ، حيث عطي فعالي عالي جد نسب أكثر من 95 %', 'Gulf')"
الحمد لله علي الاقبال الكبير علي تلقي لقاح كوفيد 19 في  الشارقه و  راس الخيمه  فاللقاح ضروره قصوي لحمايه انفسنا ومحيطنا ,info_news,1,"('حمد له على اقبال كبير على لقى لقاح كوفيد 19 في شارقة و رأس خيم لقاح ضرور قصوى حماي أنفس محيط', 'Nile Basin')"
وصول الشحنه الاولي من لقاح  استرازينيكا لمصر غدا الاحد    ,info_news,1,"('وصول شحن أولى من لقاح أسترازينيكا مصر غد أحد', 'Modern Standard Arabic')"
شاهد.. الامير  تركي بن هذلول يتلقي الجرعه الاولي من  لقاح كورونا    ,celebrity,1,"('شاهد . . أمير تركي بن هذلول تلقى جرع أولى من لقاح كور', 'Modern Standard Arabic')"
لحظه وصول شحنه لقاح  كورونا الهندي استرازينيكا لمصر  صدي البلد  البلد  ,info_news,1,"('لحظ وصول شحن لقاح كور هندي استرازينيكا مصر صد بلد بلد', 'Nile Basin')"
اردوغان يتلقي لقاح  كورونا فاك  !!  ,celebrity,1,"('اردوغان تلقى لقاح كور فاك ! !', 'Gulf')"
 الامم المتحده: 20 الفا فقط نصيب  افريقيا من 70 مليون جرعه  لقاح كورونا في العالم  كورونا    ,info_news,1,"('أمم متحد : 20 ألف فقط نصيب إفريقيا من 70 مليون جرع لقاح كور في عالم كور', 'Modern Standard Arabic')"
بسؤاله عن تطعيم الفلسطينيين بالاراضي المحتله كمسئوليه حسب القانون الدولي، اجاب وزير الصحه الاسرائيلي: اولوياتي تطعيم الاسرائيليين الذين يدفعون الضرائب،والسلطه الفلسطينيه بها وزير صحه ان لم يطعم شعبه فماهو عمله؟الاهتمام بصحه الدلافين بالبحر المتوسط؟     ترجمه,info_news,1,"('سؤال عن تطعيم فلسطيني أراضي محتل مسئول حسب قانون دولي ، جاب وزير صح إسرائيلي : أولوي تطعيم إسرائيلي الذين دفع ضرائب ، سلط فلسطيني ب وزير صح إن لم طعم شعب ماهو عمل ؟ ٱهتمام صح دلافين بحر متوسط ؟ ترجم', 'Modern Standard Arabic')"
الغنوب قادم وابقوه  حان وقت جرعه تطعيم اتباع الوهم ه اللهم لا شماته، هذه الصوره ابره ضد الحصبه والجداعي وباقي الحميات الانفصاليه لمده شهرين لا قدام ،  منور القايد السكندر غريفقتش  ,unrelated,0,"('الغنوب قادم أبق حان وقت جرع تطعيم أتباع وهم ه اللهم لا شمات ، هذه صور بر ضد حصب والجداعي باق حمي ٱنفصالي مد شهر لا قدام ، منور القايد ألسكندر غريفقتش', 'Gulf of Aden')"
السلام عليكم ورحمه الله وبركاته  من المهم ان تنظر 15 بعد اول لقاح  كرونا  كوفيد١٩  ,personal,1,"('سلام علي رحم الله برك من مهم أن نظر 15 بعد أول لقاح كرو كوفيد١٩', 'Gulf')"
متحدث وزاره الصحه :  المشككون في فاعليه لقاح كورونا؛ سنراهم غدا في صفوف الانتظار لاخذ اللقاح. .   ,rumors,1,"('متحدث وزار صح : مشكك في فاعلي لقاح كور ؛ را غد في صفوف ٱنتظار أخذ لقاح . .', 'Modern Standard Arabic')"
وصلتني اسئله عما اذا كانت حالات التهاب الكبد الوبائيج او ب من موانع تطعيم فايزر و بايونتيك  حالات التهاب الكبد الوبائي ب و ج المستقره هي من الحالات التي تمت دراسه التطعيم عليها و اثبت الامان و الفاعليه عليها، و هي حالات مشموله في التطعيم، و ليست من موانع التطعيم  ,info_news,0,"('وصل أسئل عن إذا كان حال ٱلتهاب كبد الوبائيج أو ب من موانع تطعيم فايزر و بايونتيك حال ٱلتهاب كبد وبائي ب و ج مستقر هي من حال التي تم دراس تطعيم علي و أثبت أمان و فاعلي علي ، و هي حال مشمول في تطعيم ، و ليس من موانع تطعيم', 'Modern Standard Arabic')"
بعد ان وعد  اردوغان البشريه ب لقاح ستنتجه  تركيا وسيضعه في خدمه البشريه جمعاء، صور لاردوغان قبل قليل وهو بيتلقي لقاح صيني   ,plan,1,"('بعد أن وعد أردوغان بشري ب لقاح نتج تركيا ضع في خدم بشري جمعاء ، صور لاردوغان قبل قليل هو بيتلقي لقاح صيني', 'Modern Standard Arabic')"
 تريندينغ الان | فيروس نيباه اخطر من كورونا وعلي العالم الحذر تقرير نشرته صحيفه الغارديان البريطانيه يحذر من فيروس فتاك اسمه فيروس  نيباه من الصين بمعدل وفيات يصل الي 75 بالمائه، ومع عدم وجود دواء او لقاح له قد يتسبب في جائحه اخطر من وباء  كورونا. للمزيد    ,unrelated,0,"('تريندينغ آن | فيروس نيباه أخطر من كور على عالم حذر تقرير نشر صحيف غارديان بريطاني حذر من فيروس فتاك ٱسم فيروس نيباه من صين معدل وفي صل إلى 75 مائ ، مع عدم وجود دواء أو لقاح ل قد تسبب في جائح أخطر من وباء كور . مزيد', 'Modern Standard Arabic')"
